row ID,row m/z,row retention time,211126_PMA_MAPP_1_12_01.mzXML Peak area,211126_PMA_MAPP_1_12_02.mzXML Peak area,211126_PMA_MAPP_1_12_03.mzXML Peak area,211126_PMA_MAPP_1_12_04.mzXML Peak area,211126_PMA_MAPP_1_12_05.mzXML Peak area,211126_PMA_MAPP_1_12_06.mzXML Peak area,211126_PMA_MAPP_1_12_07.mzXML Peak area,211126_PMA_MAPP_1_12_08.mzXML Peak area,211126_PMA_MAPP_1_12_09.mzXML Peak area,211126_PMA_MAPP_1_12_QC_03.mzXML Peak area,211126_PMA_MAPP_1_12_QC_04.mzXML Peak area,211126_PMA_MAPP_1_12_QC_05.mzXML Peak area,Unnamed: 15
3599,221.09219487508142,0.6119,647586.7718823238,2133423.56919336,9294789.205929684,3292695.821824218,641010.8015351562,351849.24896972673,1052452.285043946,1460619.977736328,910.112916870114,2839013.224410156,3543835.059826171,3073317.4402578115,
89,260.1965054598722,0.4118515151515152,9680619.017656242,28796759.743578125,50298749.50561718,33088805.140921883,6852822.793121098,4961491.466499997,18133005.244328126,11755584.769945314,0.0,31871856.39154688,34634465.291250005,34806192.29128126,
2542,810.5581614176433,5.1389805555555546,486979.09591503924,485141.0048769528,488245.4391621092,423041.501384767,548575.1612158228,337940.73403906275,502764.35883105424,465231.4039902342,476259.552541016,573430.8488124978,414661.8193193349,448643.0675595696,
5986,451.2189303311433,1.627492424242425,920081.8665507806,162249.92693408235,480507.0302539071,1276309.5762675782,483470.01805371116,143168.26570263677,666497.942910156,1071010.2285507808,0.0,590273.336859376,386629.1662460947,992703.6476562507,
90,247.16646385192868,8.428427777777777,5255426.8291329015,4882141.10215434,5261392.067281207,5087076.290642471,4471528.983980628,4292651.67474215,4226435.355789108,3949375.314031271,4725220.53650005,5309631.3056089515,4123688.613647367,5136248.011146438,
91,344.2545166015625,1.4815287878787875,8419497.403374996,14443111.9924453,6842333.837390631,7048659.987582024,4651804.293148442,1477316.675085937,6894807.684124025,9455043.17203126,0.0,18374450.329335924,9454287.465375016,22685655.691718724,
4510,435.36922709147143,5.970527777777778,425259.2026899395,823721.4215156223,982259.9473007823,310425.9752626957,430693.64674462867,197461.5701040032,282310.6204965822,273268.28911328036,378323.6756425786,542686.1722138667,537749.9627387695,394938.2874584972,
5824,601.9414520263673,6.471758333333333,1893380.1549140653,2558871.3180078203,922368.4861249942,629537.7061035162,430267.24111132784,273300.8721298823,635726.3723388668,897204.2970078086,280948.0415629897,1077209.637691402,921775.5220068323,852458.4357324195,
93,247.07892955433238,0.35255,8334224.479601561,3287431.651125001,13117023.860859372,5636195.815261719,12874360.826093744,2826396.8336972664,27193805.36146875,5711700.4602382835,0.0,7226939.131874999,6836208.570765627,8133356.924820314,
3600,531.3870315551758,5.639919444444446,1019170.2250449244,2070145.887105481,3024279.2877050745,937555.1030185526,1154052.160632812,583534.0347104482,804716.7865590813,757676.0827285175,863012.5556240224,1089097.7233339855,1145046.2873896484,1199538.2683432645,
94,819.9955888227983,2.5529439393939395,10028850.262867207,1295602.2039140617,10018933.405242162,4443537.788995114,3108771.5497343764,1260408.7332265629,4508545.244718746,7513778.805652339,0.0,2251221.8028339827,2217907.3420488285,7183081.428070327,
3759,407.2658816250888,1.3049939393939392,2801066.256148437,1615834.4633886712,2476752.6656464846,1286779.3576972652,1550887.2263623043,420902.0283757324,1461128.8896367168,1063902.9365390616,0.0,5841863.153779296,2091816.9532255868,6520307.2289140625,
8366,434.28642342307353,1.7104439393939392,0.0,11741.65040624994,10983.568240722629,32556.628461914,25212.55573095692,57695.33466113266,33887.92188623063,33401.08125585947,328104.8253124996,18660.085514160048,14753.06256005858,103012.28957910149,
95,541.3310607910156,4.825731666666666,841012.8269336013,3229478.7864883095,5316.349042968904,120495.53781640706,201234.1958994127,0.0,0.0,84525.52511230383,10958.700347656717,1411697.0598398491,461318.96383202827,458213.9637597694,
2952,509.76378173828124,1.5662266666666669,117821.93210742186,1091482.0008437482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939607.4446386695,330170.4389648435,948608.8221582036,
3385,321.6659881591797,1.3998166666666667,178132.55019824233,2838448.1202402324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020467.5021367143,866808.4480117182,2177517.7541386727,
4788,480.80055770874026,2.0044150000000003,82023.73381298805,310088.4688369145,226523.7248828123,0.0,42309.975360351615,0.0,12366.377908691418,10849.341578368869,38936.708256591766,116894.77357592735,115669.7883720703,362031.97557226615,
97,239.96645736694336,8.444716666666666,6180424.900740075,4918006.781677651,5518090.88581647,5704096.538338913,6587097.503750029,5220749.682753978,5606527.387707204,6199715.052208125,5651769.210820404,4678239.586255895,4798294.21445103,5174058.465398338,
3918,625.3056301540797,1.0234833333333333,156656.78278124993,955097.4947929664,0.0,39349.98764746108,43273.94173730481,6625.381311767518,0.0,58555.09853222638,0.0,1623226.0584863275,1600283.9423281231,1655685.934550787,
98,450.1608619689941,0.8642041666666667,6316285.607416012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4978647.441126951,5242068.363070319,5379348.851263679,
4789,493.65017530653216,2.3434685185185185,37522.927749023416,311922.8317382816,87757.97088085937,0.0,10118.218100341948,0.0,1896.3372619628733,0.0,23218.43740844709,62550.983181641095,97038.23874707095,237974.1642265615,
1919,653.4060236612954,4.826970833333333,578424.1844199239,694208.0399668029,1289797.4596015632,431372.5259267583,380778.3662675791,113574.148787109,490876.57181445404,420906.29687402135,442646.7016806651,532227.7998828158,689866.0248554703,451467.88546875,
2547,556.8032653808593,2.255635,231308.14099999913,0.0,12881.569208129942,138545.90002245994,5322.961621704149,15551.807192870989,98546.291257813,62346.62123584008,0.0,26179.66467504885,42831.80108935549,114231.84934277275,
8368,438.21052042643237,5.652625,478118.0346572249,468511.47056250204,454000.5671562468,507485.9590498022,489672.17104394396,474076.8994668002,391287.79709765455,542819.5581064494,559179.0118867195,473284.52270801185,382491.2623935553,346866.5021777352,
3762,500.4677817604759,6.783069696969697,105980.90512206996,999894.1893046731,234575.1125566389,31907.273785155307,53290.27087207092,0.0,59236.73502783122,136005.15353711025,7654.52392968747,346505.27218164224,235472.8718046855,102615.43675195267,
100,279.1704351251776,1.4158515151515152,10010101.497630864,13042695.100800784,8130500.485601561,6849534.3295625,11574162.79787891,1860473.239376954,5703503.184175777,12825381.35298437,0.0,28651028.01673437,8087143.688562495,34889817.451796904,
101,345.21318609064275,0.6159727272727273,7327705.010124988,7335359.6685468815,44722787.06549996,24203298.05624999,2635531.59655078,2656548.3913652347,2984556.6593593764,4882482.908601562,0.0,12871388.912906244,15314614.086781256,14984886.433421865,
4513,828.5156777121804,1.8694606060606065,34686.147030761684,456603.8498447276,569738.4948730469,10280.115328613289,37638.25459155278,0.0,4735.273605468622,4158.981093749888,64375.6688149414,88337.37938549803,127362.88792871074,297005.47520996165,
102,379.0984940962358,0.2838636363636363,6637942.743941411,94308034.46275002,7088312.70965625,53835033.32450001,9273816.945343748,3188700.8935566423,18952305.19971876,2813927.181642577,0.0,63403309.33948439,63031944.79818753,62180458.80067186,
3920,397.7604037198153,1.5378530303030302,240093.65594287074,1132431.2014980444,330298.58866601536,255834.49904345692,54965.35993090829,61564.12232495104,38172.62258422853,2359271.543734373,0.0,2737490.8138203127,1494289.781062501,3422523.3181093717,
104,393.29753239949537,6.774449999999999,5872866.527328082,5739145.245999968,7909765.918656231,6320345.098968754,8420058.274999999,7281017.385062448,7941929.464031226,8978535.259421881,10624014.63287498,7680214.524343788,6939873.428093689,2902349.699093755,
105,447.2946014404297,2.0078560606060605,8896950.011613263,651317.5830605475,9404637.160687502,5826285.303592789,1995115.3683496115,2471974.381495113,4348734.145953123,6903205.331292967,0.0,2474342.061820315,2765552.096755859,8118874.69787111,
106,528.4106648763021,4.6477805555555545,10722536.178937482,31788664.84865615,58289670.09764061,5960689.440734357,10135786.595062554,1296313.817573238,4955458.468347642,6382523.661994151,10227981.955500003,15049855.989476547,14468723.1272109,14491007.76360155,
3921,547.3106740315757,0.9810388888888888,18090.12518798836,821631.1338291019,0.0,0.0,4184.306776855449,0.0,0.0,0.0,0.0,837408.2954179696,1153028.8192656252,984074.1318632788,
5992,703.4004516601562,1.2506242424242424,358983.8167387704,85441.75690234387,522058.54435937526,449430.04718749993,246599.17681347672,62976.95152001956,612217.2617939451,186649.86723828161,0.0,665123.7676269544,218542.0279023435,825503.616960938,
107,348.1975402832031,1.468009722222222,2083939.7040566397,135062.48571191402,1388061.7548105484,770342.5729003905,805983.7656503909,170253.09185119608,1087011.261873047,1688497.174482423,13118.466987182688,2579784.1715312502,1114032.9404277364,3487136.1639062474,
1922,501.29601495916194,3.619153030303031,498490.4802246094,189580.88600097632,3675.8704404296655,364774.10938476416,335724.4372460915,102619.13789648426,611654.4939492221,170171.74174413946,0.0,333061.7394062502,355328.7934765613,340235.81058105646,
5829,316.6848574551669,0.8250439393939395,1078815.6228520507,2004910.571711426,817072.5222890631,1217533.6077734379,377060.64992749033,325662.0173922116,114395.04485351544,1114759.060595703,0.0,3053058.3128427733,736301.2837636715,3662248.730050777,
8371,355.76250330607104,1.5664097222222224,52339.53880468753,98602.19791259764,106879.22377441428,120113.97751904285,108334.69443457043,78117.66476806645,103912.76074462877,104953.95167529317,304877.44457617216,291138.9164277341,75824.06254687518,303915.74390429724,
110,313.2349929809571,4.5899180555555565,10057625.684929762,23169011.65574212,40178357.17671856,4817971.86260546,9545734.268031247,1390166.7693818412,4203421.692906248,6087295.780718743,9083537.112757847,14387005.8889062,10550112.9379141,11200101.732621018,
3389,255.2316392262777,5.8820041666666665,1346915.7797451178,3891308.1277617337,1158880.1781650372,1108602.1534941408,1188137.1442617194,972572.4642529306,1210756.6687167971,1284459.682031251,1014683.6817353514,2705907.2096035182,2443928.1814687424,2140920.0048125032,
111,426.21841846812856,2.4247045454545457,9188379.42479688,174572.9675845945,5460526.369414057,3324476.383917972,1216677.179779299,553014.6765292955,3361694.069515618,1064755.662748045,0.0,1303462.8385361305,1336826.163282224,2667762.0283808582,
112,358.27006392045456,1.748403030303031,16991723.751398444,4537069.154265626,5821962.23980078,7462298.615246094,6091503.887003912,2102559.3311044904,7155982.89195313,8734864.469257819,0.0,5067590.198835935,6096571.768578122,17764399.049910158,
113,466.3291893005371,5.068984722222221,9962566.35334374,26546073.1908281,8358873.5843047025,13679598.953040944,3213441.6207617074,944451.52047559,6746619.384714841,10885934.168761645,2773.874867675844,25943498.90170312,18252683.5570312,14653088.402212873,
1924,389.19724400838203,6.4060041666666665,657798.9956347672,1855434.91208984,633963.3952089843,613039.5969765608,588903.7712812496,515708.35840234405,544677.3222226547,948908.4873750041,171880.31597656218,1367405.8588750034,962456.0508359419,1067368.4374892656,
3608,379.28193155924487,6.010846296296298,463439.2871406222,1592096.5202851612,107434.14423828122,459440.7704550786,7056.673652343787,0.0,0.0,346131.2086640639,0.0,1072604.8479277391,641995.9275273436,419993.5808339847,
6115,422.290283203125,2.9984,0.0,0.0,363541.53924999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4051,746.5659255981445,6.410873611111111,365017.2644179727,700722.1780820311,126058.53630078078,161393.0656289051,345223.5247929719,176108.86139453185,212144.0238085932,373249.1855117238,2107418.3113124752,555011.9306953168,866955.6023750068,1336692.707507825,
3390,281.21105575561523,7.516393055555555,218447.98974609442,5162708.957039067,201129.14955126945,178770.74486425726,1099583.0733549783,942944.3272646484,2424288.114701176,955834.0974541,756881.5481870116,3179998.2959609414,2273295.6480624992,1813665.5636601576,
114,443.32926177978516,6.0542750000000005,8585018.780046932,22530502.37782815,4438277.741398446,9184697.17085153,1905381.118914053,839274.6172949222,6188435.478457014,649028.3881406225,704071.2872558562,15612378.044023467,10217985.694117198,5721981.967140595,
3923,315.1436004638672,1.6582069444444445,475256.34255639656,1211559.6267783206,29889.865165527382,449046.5942998053,147703.9841813964,436873.5377070314,328118.34484716784,352345.7024682616,21813.6263205566,1068665.467521972,575670.9905830077,1414434.9656835932,
3609,635.6092546251085,7.963124074074075,27100.776626953066,1878911.724227537,0.0,31633.03860351649,24321.19467871125,6511.836469238173,0.0,89486.59029589857,0.0,654788.6059804688,398284.8273964842,376253.7485751949,
115,590.318398215554,1.8865469696969697,7382044.5911855465,68286.63301586913,938208.05185156,2611700.378626957,2344731.681246095,377227.7213371582,3913733.2585859383,847593.7924296878,0.0,939004.2505722636,1038078.6390898436,3165578.7485664105,
3767,464.35840479532885,4.094136111111109,576955.9653544935,1814510.1925351587,1329484.042869138,773569.8057412127,1686944.9061757815,215711.11421801746,666374.60823291,695632.215074706,278553.69079394534,927764.2830722716,973406.1366855421,1153773.0707089887,
1926,397.3830871582031,8.2807625,758620.8459316486,7148351.456980398,592837.8161484436,515688.61552636756,1114877.2603017478,518589.0348198174,2312900.777925779,771235.4028730422,60359.223771483565,4551156.157111318,2767015.3404081855,2533140.499095721,
3924,500.3141600290935,5.66275,8447.864999023055,898388.1632373147,36562.015980468415,25114.83473632749,984810.0244218691,70162.31474169853,22494.802955078383,49836.24259326164,44710.74527734302,793012.5065820323,523398.1990917975,359374.76834960893,
116,853.7245372425426,8.42525303030303,3198829.854291105,6530518.418328297,25241.14405175544,2318390.0404843763,891502.9430312875,59990.89156249638,315245.52844727173,2060033.396234258,0.0,872511.2104765716,55796.070523439324,211731.23578028,
4519,695.4182913643973,3.724119047619048,3613.2161328124707,414873.78666601615,109548.01308056683,0.0,3656.2514062501386,0.0,0.0,0.0,0.0,103794.61960205152,113493.06981445324,187503.90478124982,
5832,253.64943972500888,5.581118181818184,2218652.580171876,8867761.450937536,720357.2217255861,1755388.1649531191,1698402.2452734318,552482.3600976588,2305466.0109765567,4620983.775640606,0.0,7483866.994531234,5232648.624566382,3731472.14096876,
117,392.25458908081055,1.9896069444444449,13847442.856070315,1093078.0415156255,5051681.520970701,6620777.083636726,5025020.032512701,2060960.1744404281,3486700.836623045,5874821.594245117,10536.835600341827,3006381.5991328117,3914296.778107418,14052157.778976567,
5996,209.1900100708008,3.7197791666666657,208612.9632622068,208788.50929052735,933468.2019091792,202619.8908183592,213544.10749902343,75594.01044494628,176231.65019433585,224697.8996621094,197585.3658325193,284848.75685058674,308641.866932617,291371.5456523441,
118,1024.743535822088,2.5548878787878793,2943856.672652348,368036.6647890623,3149785.6926015583,1233470.522520507,992242.5684980481,462706.26599804714,1236769.6450351556,2497565.497513671,0.0,583111.535548827,675766.3267041012,2031271.7176191444,
119,308.2795499165852,4.589316666666667,9550556.6148282,21035939.888874926,39044983.65712477,4751200.678220699,9111482.198742183,1141677.603680667,4158637.032783194,6177475.235593743,9065921.478587933,13641530.821636666,10441502.653734427,11590746.696781173,
1928,494.296069058505,1.2253893939393938,595580.7580507811,143279.05233203134,2450366.7767363307,778092.297394531,356923.10177978495,121644.68155590825,578850.1892021478,684350.3574345695,0.0,1049762.509417967,391196.32442480506,1378401.8387031246,
5833,265.1793301900228,3.429883333333333,105529.4720644532,455873.2127851571,993092.623671875,170775.61819531224,194140.5140302734,35012.8505693359,203274.06831542953,197756.99931640626,45391.70694531252,231198.0405966797,256421.82710644547,224309.019236816,
6119,357.2627639770508,3.5849277777777786,243450.7110307623,86365.12124755864,430914.60320214904,2446713.0460937573,22665.102519531232,54726.55274218728,242423.07858837929,939785.2414169931,6317.260410156297,336448.36755859444,397282.6361806645,494964.3565888663,
3393,512.9246695382254,1.8421238095238093,42234.33303027335,2599042.3224472646,0.0,0.0,222514.07541015622,97818.61006689443,0.0,0.0,0.0,839129.4878769538,852753.301810546,2479729.384699217,
121,543.3033364035866,1.998515151515152,6788960.28715624,793479.5891865245,3766731.0815898417,7676296.924039068,2112004.850367193,1186647.836755857,3494908.149382812,440783.5299218758,0.0,2166515.3582480447,1965277.3126835902,5793757.536515622,
122,504.30579884847,5.411222222222222,8255439.536713863,21715500.22058399,6251019.42482034,7380083.148748086,6898943.89558397,2828898.7248417824,10345209.04483983,27099256.154267617,17859.831341797,22106572.427257773,13375428.234865235,15822116.367609367,
123,493.79774197665125,1.4780000000000002,5576104.926656243,1899450.2095253915,2621279.167525391,4314667.616617187,2038663.079326173,1408742.1037255854,1995068.972365236,2234757.985515626,0.0,7010255.919941404,2561890.889316417,7580671.546324211,
3927,742.3850368923612,1.6781407407407407,95745.20914257834,770087.3837031233,4708.283459472681,25207.937518554736,33841.427955078034,2202.3200026855475,0.0,0.0,0.0,380015.7512338855,201719.242945312,598274.8367324211,
4521,474.25770568847656,1.1190363636363636,1064128.9893544926,688954.868558594,818722.9706762694,1929180.910770996,930098.5446542968,410373.85834741173,1572414.4740932626,828871.9523203125,0.0,4466648.063584964,2247596.71910205,4757677.891249997,
3771,628.4999160766603,6.0697527777777776,828298.6419101561,1271603.824546875,815352.8161054747,645713.5249218758,635348.8166289036,486558.9541289089,583517.0587109418,613724.9291875053,579617.8243437486,921520.5397929772,812547.3303437498,614200.1243750012,
8097,539.3298950195311,3.4031238095238083,296288.32336425787,45081.042291992286,0.0,0.0,187599.28892626983,0.0,0.0,453344.5742812486,0.0,143238.89023437456,149605.5070991209,207061.00457617047,
5836,293.1740175882976,3.022766666666666,16274.937049194228,132379.7102709964,991309.2816171887,111028.36671679646,260226.37276074238,41690.62280297862,148573.06573242135,190300.68959863327,26480.464842529225,125984.38494970648,136909.84689453145,183504.73609472648,
4522,737.5021057128906,5.288245833333332,268601.4267314453,754341.5419003883,1114093.591194339,137270.53399853525,241905.51667920005,72194.7550568852,125887.21629370186,144604.15069091824,160514.84868115227,228541.66724023386,271901.0904545892,290121.86661328113,
3615,280.1888313293457,3.420718055555556,111589.33260229498,2021072.54714258,796233.5392363268,164715.15318701163,436044.5383042001,56809.419859619324,775289.1152441398,1433920.2599296875,21346.13417089851,1200165.7597226563,1264945.9685761735,3410422.3302558567,
125,399.7400762384588,1.1128515151515148,7054781.912781261,1641787.064683594,18513160.52614848,3640136.1564863287,3927862.1958222613,4447.704723144524,3291822.761515632,2979762.172859376,0.0,13736676.549640603,10272427.417640613,17234386.362546906,
127,370.7371437766335,1.0652833333333334,7297273.693718743,1112360.0179990248,11013898.76238277,11396932.287906235,1599885.0200468746,5164775.530103501,8622898.889851537,10713907.154257797,0.0,20661953.49710941,24911385.488695323,25692597.654460866,
3929,503.60716247558594,0.9828733333333334,0.0,918059.9214687505,0.0,26904.931437988267,0.0,0.0,0.0,0.0,0.0,967732.1206796892,793847.3183222655,761941.959058592,
1931,617.4684333801271,6.658081944444443,514020.5792148432,2038857.1809414169,889384.9905834955,850304.5475263668,277337.0085966791,87124.69220507785,645312.1720981447,144483.1181083972,75796.37712011665,986966.7439062456,849391.4507324209,539538.5411640652,
128,293.24679946899414,6.409077777777778,6477357.81427447,10745566.54164262,864610.8030439487,929425.0462929695,1466352.5844336024,1754176.3535000037,1628466.0094277347,4287779.693793002,288691.30551953265,10270269.405151352,7023046.743006888,7074138.608177782,
3616,788.4458190917969,7.111853333333333,0.0,1192302.6067304641,0.0,0.0,1236353.0092773421,0.0,0.0,0.0,0.0,976976.0009648456,694511.3904667967,266079.0554052718,
129,445.24298350016284,2.1452166666666668,7169056.561017592,136449.44241821233,545482.8675126964,2312780.013624999,1019336.5371699128,255382.8326972645,1722176.9412978492,355285.99638281204,1887.4661623534805,944503.0066953144,1102464.7891738312,2614659.951457032,
1932,380.2094167073568,6.410879166666668,655064.3633046894,1734418.6448320262,491254.2623925782,493782.4814882804,864803.3952568382,371007.377533204,715019.8139921862,817230.851187504,95391.44552050726,1155323.519480472,962197.4197539116,1141337.6613969805,
3398,348.7226028442383,1.7129472222222224,280858.8356518554,2198786.087316406,2261146.048908206,221678.94127148448,221695.37742602505,25287.811479980468,168603.47502563478,70557.70383984374,569599.1431171875,561805.8046201173,549809.9841132809,1601633.0192656254,
132,339.2891972859701,4.719731944444444,8595111.718685538,23783997.235472687,3931159.707062502,8049368.049494157,6157981.710781244,851174.683886718,1876200.39401172,5865276.128033209,4856.82453222634,16813526.68730664,10339221.410375023,9415640.10349217,
3774,563.3400379527699,3.678763636363637,31225.150637695322,1105841.81264453,312223.9768979483,5962.3967829589965,33493.78615234352,0.0,11013.1705874025,5768.252367187339,11740.342586425742,297306.6335102533,321482.79604492226,559193.1458398454,
133,289.6602214466442,4.934137878787879,7338496.634640655,8995909.295205098,4174999.4981601583,4292712.7286171615,11553776.08967382,203201.40904345704,17256587.115894534,10252671.718964852,0.0,14851722.614093745,10825507.001023404,8253099.333610335,
7346,439.31387481689455,4.11674,4511.738334961207,71950.88369287128,0.0,26030.59489843729,784763.5379462867,14873.077031982224,168582.26604687446,58888.867961914475,0.0,107339.24229882806,126989.72770752008,194453.4891279295,
134,576.2586753151634,1.751719696969697,6572800.596613293,1781814.0279257838,6375195.456960932,3942573.952687504,2839091.041477542,813537.1396298828,3119800.6205117265,1683997.6703007815,0.0,1981989.167538084,2153601.8287714818,8104599.756855477,
5839,235.20553398132324,2.9178555555555565,556386.8332832039,734360.7121430669,1375220.8564599608,2379390.646587892,3261523.7237128965,136127.42783215357,1233779.662327147,1901546.7615351563,58205.276613159236,1457238.589496094,1471778.2434003868,2395484.548713866,
136,454.3740208943685,5.013427777777778,8179214.07267577,22876086.85306254,40521599.24719538,4794391.093662111,7021584.481585927,754609.2216699208,4241255.066435535,4407069.2222343935,5967241.834296886,10597885.357949207,10674433.407335958,9301974.340277307,
137,259.6314267245206,4.795118181818182,6841925.406765629,25112449.74186724,931845.8290273481,4609756.626083988,6398479.205925793,135470.47140991085,1467463.994130856,5294958.041714853,0.0,15197056.083896466,8913025.348927762,6729416.532806621,
7500,273.2280451456706,2.0425138888888887,0.0,0.0,7074.569230346689,0.0,0.0,2610119.176540043,1740.9787917480985,0.0,0.0,83401.78589599629,136086.06986840814,397042.5947607439,
138,502.29121271769213,4.909073611111111,8038797.816914075,23318349.53056248,3812172.2679999545,7629305.489820303,6788234.778296881,582117.8325395525,6204222.127031242,8518554.611742206,245215.97973925862,22159872.271156237,14982516.468593838,14777178.490812548,
7347,493.268046061198,1.6466759259259258,40137.15733544938,108877.94200781238,0.0,0.0,598161.634108399,34096.20881921378,15047.958900390595,4798.9721660155465,0.0,193173.69181494162,90606.10219677749,222566.74762109414,
139,299.1487731933594,1.7385375000000003,9834728.35481251,19929033.654701184,158558.5468264159,4671938.853154297,1477177.6888632828,7278456.587333981,3664545.118496092,5319888.662675785,116749.11604870606,6445517.719066405,7526478.5512441415,22129276.292183608,
141,503.3114802042643,3.842823611111112,6628895.120753915,3047629.3704541083,1012880.3214404294,6572025.542160137,4485098.961781254,2270726.68264258,12909481.63295312,2027342.0897539074,8562.87532421868,9117640.724371083,8762752.850742185,3970638.7921875035,
3400,703.8199768066406,1.4194190476190476,165129.20966015654,2339458.998070315,0.0,0.0,67442.3925361328,8071.998580078114,0.0,0.0,0.0,1452249.0818125026,581198.9746708979,1492935.0797304716,
7501,378.7455279032389,8.444695833333334,150377.90367577612,118370.45522558324,246361.9077548873,2732725.718687521,63281.73321875328,1596423.5587148631,156916.51208155107,122575.69417578338,201296.11212988212,74931.72153320441,46099.77851073519,2674326.1046874183,
3933,370.29544957478834,3.9697500000000012,253218.58712500051,1694109.4050136732,143230.71456591855,289129.2514326161,291739.7496191407,24413.772085449215,117973.61978173885,486954.2364160151,18736.951586181684,721512.2559921895,623956.3389804682,716696.5824082046,
7348,418.245793429288,1.9156484848484847,71470.81035888664,49595.56439599626,38407.874889648236,16183.566595458868,786533.7044394538,12112.201904785155,28043.379161621073,54104.23701879925,0.0,104851.94566357405,109166.43455126934,363946.1977402351,
1937,644.3310791015625,1.2765733333333331,514779.3602500011,1544869.356968749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1781014.6606445303,449606.6185859381,1582749.652210936,
3777,381.72662099202466,1.7682833333333334,152908.8432294922,1094391.9483046874,1161393.3688046876,69631.88271728519,128610.76524658185,18630.15323645019,68016.70367871101,31530.411177246137,240629.1535957036,208886.25821679612,245203.1431406252,657032.7360507805,
1938,412.7779731750488,8.445929166666668,357765.46190233156,1102845.5251738268,135200.9827011739,14447265.20190617,313906.9974960973,825493.7661523471,6293233.020389829,269791.2652988376,555538.5137421994,563297.4990664105,93207.83881249576,1114352.2126093504,
7502,215.1393934885661,0.4491347222222222,3483602.7230449226,13542823.782525394,28703882.607984386,19341256.04384375,2614674.824518555,2673098.848189453,4248869.756218749,4876622.293076173,28974.43254833984,8599209.7255,10342388.749972656,12714886.56742969,
8102,798.4992904663086,3.755325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425859.48115918005,0.0,63800.86868359397,81532.68526904336,107408.54885839892,
144,417.24378712972,1.7408916666666665,5762768.721988284,429159.48739648424,3080379.2746796818,714068.478542967,323116.3213906254,1211993.99608496,2190402.9371777307,7636094.59089454,4584.82704394525,1814325.443164064,1970081.890429687,7354446.095707033,
145,524.3005727132162,4.882411111111113,10325089.66809373,15906583.332062462,11344287.99781246,16176244.012703152,4533790.484609366,435855.05333105393,6796247.676085927,6753624.8374375,200828.38308544952,20284292.42337501,14472203.643500006,9696988.092187554,
1939,251.16119384765625,0.9496486111111112,69918.65232617181,67402.21987499991,117475.16897363274,59117.297966308615,121852.31276757801,25883.024452392587,193598.6573320313,166686.20940429677,13501.501221618642,389277.4168554693,432934.9529316399,412549.3291894525,
3935,638.5716358531605,8.054068181818181,47394.224645506765,1779817.3149004006,96906.13790234484,7056397.349044944,294689.8995683596,168121.02033105618,4012614.939673869,162365.55626611094,0.0,498265.97064257646,549584.0424497093,235002.3152915045,
3779,637.6251747824929,8.18744393939394,182054.39664453012,1983633.3689589868,322667.4810224611,277442.0472910103,190390.05328906173,58022.04322754072,101157.78441015602,379993.7297324198,0.0,763509.3272187561,472061.5880214825,692732.745033191,
7503,247.1057646009657,0.4838574074074074,27079.722817138638,73074.21546582015,0.0,229222.39680078122,12333.146230468723,2045207.6348417972,433393.14532617206,0.0,0.0,198169.28931835946,161935.6157832031,152807.2459414064,
5843,545.6337141557174,1.286087878787879,1632334.2364453154,447090.8093320312,832684.2150312484,1392055.4116171864,835867.8834638677,263359.64042968745,926872.4190869149,524400.5835136725,0.0,2680439.035687504,806514.4069160162,2932187.4730390613,
146,455.1163177490234,0.8642041666666667,4612392.169492186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3959557.100324218,4127322.3903437564,4599960.439841801,
149,410.34762827555335,5.010579166666667,7596779.802265612,21243101.030562524,35517124.23704695,4410081.687562503,6959558.367976554,642562.9631415986,4108307.8108310467,4303083.647179708,6149362.415277353,10455318.746421847,9662897.400578143,8844567.560414027,
1941,377.32178370157885,5.899593055555557,444531.65117968665,1890257.4559531286,571960.495746093,679870.5232734423,586420.3128789065,344112.4389755859,381501.18618750345,2684995.903746088,221136.07038281226,1787980.2360312503,1349874.6406953055,872728.9928710966,
3936,495.38873036702466,5.3315069444444445,461930.9967641607,1263979.5234921959,1646897.0258691318,269350.76821337844,416283.7244648442,142882.58058032228,240820.61338720703,273794.78232959076,382848.510359374,448342.4737558589,386869.09741894604,365981.51013086,
1942,572.3353340842507,1.5718439393939392,518718.5331328125,144673.6133105466,258538.9665468748,856681.6717089844,409578.65667578136,126610.48799804662,634315.1829863265,450853.655144531,0.0,973927.5787265605,428783.7304082032,1057663.0618066408,
3781,451.1647384643555,3.107053333333333,199453.30752050804,1196978.0814169932,0.0,253808.64303662058,191779.66807812545,276304.63596753014,226712.9373818361,392385.14257422,0.0,515501.9204980489,225420.7834472657,747145.0727207016,
3406,573.8039321899414,1.406116666666667,0.0,2408552.5979179707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1077131.5501796864,275706.9601855471,769421.6393720714,
